timesteps,avg_waiting_time,max_waiting_time,throughput,reward
8550,3.5,6.0,71,-0.0167
8560,7.444444444444445,16.0,89,-0.0683
8570,11.0,26.0,108,-0.2196
8580,11.6,36.0,119,-0.6152
8590,12.947368421052632,46.0,124,-1.3042
8600,17.975,56.0,135,-2.3959
8610,21.425531914893618,66.0,139,-3.9635
8620,0.0,0.0,18,-0.0
8630,0.0,0.0,36,-0.0
8640,0.0,0.0,54,-0.0
8650,3.6666666666666665,7.0,72,-0.0118
8660,6.333333333333333,17.0,90,-0.0619
8670,10.533333333333333,27.0,106,-0.2634
8680,14.090909090909092,37.0,116,-0.7094
8690,20.458333333333332,47.0,121,-1.4831
8700,22.272727272727273,57.0,127,-2.6837
8710,25.35,67.0,133,-4.3812
8720,0.0,0.0,18,-0.0
