timesteps,avg_waiting_time,max_waiting_time,throughput,reward
8160,7.565217391304348,12.0,81,-0.1594
8170,10.1,22.0,98,-0.4691
8180,14.666666666666666,32.0,114,-1.2958
8190,17.316666666666666,42.0,131,-2.8531
8200,21.77777777777778,52.0,140,-5.3354
8210,26.75294117647059,62.0,151,-9.0906
8220,0.0,0.0,9,-0.0
8230,0.0,0.0,26,-0.0
8240,0.0,0.0,45,-0.0
8250,3.0,3.0,62,-0.0072
8260,4.8,13.0,79,-0.059
8270,6.636363636363637,23.0,99,-0.1706
8280,8.846153846153847,33.0,114,-0.4266
8290,11.548387096774194,39.0,125,-0.7906
8300,9.325581395348838,38.0,135,-0.7603
8310,11.533333333333333,48.0,142,-1.4059
8320,0.0,0.0,9,-0.0
8330,0.0,0.0,27,-0.0
8340,0.0,0.0,45,-0.0
8350,4.0,4.0,63,-0.0112
8360,6.375,14.0,81,-0.1028
8370,11.083333333333334,24.0,99,-0.4488
8380,15.941176470588236,34.0,114,-1.2306
8390,19.6875,44.0,125,-2.6917
8400,25.0,54.0,131,-5.0889
8410,30.32857142857143,64.0,137,-8.6677
8420,0.0,0.0,9,-0.0
8430,0.0,0.0,27,-0.0
8440,0.0,0.0,45,-0.0
8450,3.4615384615384617,5.0,63,-0.0205
8460,7.375,15.0,81,-0.1234
8470,9.724137931034482,25.0,99,-0.4704
8480,9.06060606060606,27.0,115,-0.4543
8490,8.609756097560975,22.0,127,-0.4411
8500,14.38888888888889,32.0,136,-1.5159
8510,20.323076923076922,42.0,143,-3.5691
8520,0.0,0.0,18,-0.0
8530,0.0,0.0,35,-0.0
8540,0.0,0.0,53,-0.0
8550,3.9375,6.0,71,-0.0317
8560,8.928571428571429,16.0,89,-0.1459
8570,12.772727272727273,26.0,107,-0.5171
8580,15.235294117647058,36.0,123,-1.283
8590,17.80851063829787,46.0,134,-2.5769
8600,21.410714285714285,56.0,142,-4.5155
8610,20.225352112676056,66.0,148,-5.5086
8620,0.0,0.0,17,-0.0
8630,0.0,0.0,36,-0.0
8640,0.0,0.0,54,-0.0
8650,4.3076923076923075,7.0,71,-0.0312
8660,8.0,17.0,90,-0.156
8670,9.0,27.0,107,-0.4016
8680,8.028571428571428,37.0,121,-0.5369
8690,10.28125,47.0,135,-0.8955
8700,12.319148936170214,57.0,143,-1.6559
8710,16.689655172413794,67.0,150,-3.0432
8720,0.0,0.0,18,-0.0
8730,0.0,0.0,36,-0.0
8740,0.0,0.0,53,-0.0
8750,5.083333333333333,8.0,71,-0.0395
8760,8.476190476190476,18.0,90,-0.2126
8770,2.7586206896551726,7.0,106,-0.0284
8780,7.233333333333333,13.0,118,-0.1993
