timesteps,avg_waiting_time,max_waiting_time,throughput,reward
7360,0.0,0.0,1,-0.0
7370,0.0,0.0,3,-0.0
7380,0.0,0.0,3,-0.0
7390,0.0,0.0,3,-0.0
7400,0.0,0.0,9,-0.0
7410,0.0,0.0,12,-0.0
7420,0.0,0.0,16,-0.0
7430,0.0,0.0,0,-0.0
7440,0.0,0.0,1,-0.0
7450,0.0,0.0,1,-0.0
7460,0.0,0.0,1,-0.0
7470,0.0,0.0,3,-0.0
7480,0.0,0.0,3,-0.0
7490,0.0,0.0,3,-0.0
7500,1.0,1.0,9,-0.0001
7510,0.0,0.0,13,-0.0
7520,0.0,0.0,16,-0.0
7530,0.0,0.0,1,-0.0
7540,0.0,0.0,1,-0.0
7550,0.0,0.0,1,-0.0
7560,1.0,1.0,1,-0.0001
7570,0.0,0.0,3,-0.0
7580,0.0,0.0,3,-0.0
7590,0.0,0.0,4,-0.0
7600,0.0,0.0,9,-0.0
7610,0.0,0.0,15,-0.0
7620,1.0,1.0,15,-0.0001
7630,0.0,0.0,1,-0.0
7640,0.0,0.0,1,-0.0
7650,0.0,0.0,1,-0.0
